ID,site number,site location,cluster name,site acronym,date,month,sample type,Tot N (mg/L (0<mdl)),Diss N (mg/L (0<mdl)),Tot P (ug/L (0<mdl)),Diss P (ug/L (0<mdl)),nitrate_nitrogen,ammonium_nitrogen,dissolved_organic_nitrogen,nutrient comments
1.4310000000000000e+03,"19th Av.","AZ Canal at 19th Av.","srp","az canal @ 19th av.","10/21/02 00:00:00","10/21/02 00:00:00",,,2.1800000000000000e-01,,,1.2000000000000000e-02,2.1000000000000001e-02,1.8500000000000000e-01,
1.4320000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","10/21/02 00:00:00","10/21/02 00:00:00",,,4.8799999999999999e-01,,,3.0099999999999999e-01,1.4000000000000000e-02,1.7299999999999999e-01,
1.4330000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","10/21/02 00:00:00","10/21/02 00:00:00",,,2.1400000000000000e-01,,,6.8000000000000005e-02,1.9000000000000000e-02,1.2800000000000000e-01,
1.4340000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","10/21/02 00:00:00","10/21/02 00:00:00",,,1.7399999999999999e-01,,,0.0000000000000000e+00,2.4000000000000000e-02,1.4999999999999999e-01,
1.4350000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","10/21/02 00:00:00","10/21/02 00:00:00",,,1.3400000000000001e-01,,,0.0000000000000000e+00,1.6000000000000000e-02,1.1799999999999999e-01,
1.4360000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","10/21/02 00:00:00","10/21/02 00:00:00",,,2.3999999999999999e-01,,,5.3999999999999999e-02,1.2999999999999999e-02,1.7299999999999999e-01,
1.4370000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","10/21/02 00:00:00","10/21/02 00:00:00",,,2.1400000000000000e-01,,,6.7000000000000004e-02,1.0000000000000000e-02,1.3700000000000001e-01,
1.4380000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","10/21/02 00:00:00","10/21/02 00:00:00",,,1.6800000000000001e-01,,,3.0000000000000001e-03,3.2000000000000001e-02,1.3300000000000001e-01,
1.4390000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","10/21/02 00:00:00","10/21/02 00:00:00",,,1.2500000000000000e+00,,,1.2060000000000000e+00,8.9999999999999993e-03,3.5000000000000003e-02,
1.4400000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","10/21/02 00:00:00","10/21/02 00:00:00",,,1.3300000000000001e+00,,,1.3280000000000001e+00,0.0000000000000000e+00,2.0000000000000000e-03,
1.4410000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","10/28/02 00:00:00","10/28/02 00:00:00",,,3.2200000000000001e-01,,,8.6999999999999994e-02,3.3000000000000002e-02,2.0200000000000001e-01,
1.4420000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","10/28/02 00:00:00","10/28/02 00:00:00",,,1.5400000000000000e-01,,,2.4000000000000000e-02,0.0000000000000000e+00,1.3000000000000000e-01,
1.4430000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","10/28/02 00:00:00","10/28/02 00:00:00",,,2.3000000000000001e-01,,,1.0999999999999999e-02,3.7999999999999999e-02,1.8099999999999999e-01,
1.4440000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","10/28/02 00:00:00","10/28/02 00:00:00",,,1.6200000000000001e-01,,,8.0000000000000002e-03,2.1999999999999999e-02,1.3200000000000001e-01,
1.4450000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","10/28/02 00:00:00","10/28/02 00:00:00",,,1.8200000000000000e-01,,,3.0000000000000001e-03,2.4000000000000000e-02,1.5600000000000000e-01,
1.4460000000000000e+03,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","10/28/02 00:00:00","10/28/02 00:00:00",,,1.8400000000000000e-01,,,0.0000000000000000e+00,2.5000000000000001e-02,1.6000000000000000e-01,
1.4470000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","10/28/02 00:00:00","10/28/02 00:00:00",,,1.7999999999999999e-01,,,1.0000000000000000e-03,2.1999999999999999e-02,1.5700000000000000e-01,
1.4480000000000000e+03,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","10/28/02 00:00:00","10/28/02 00:00:00",,,1.9400000000000001e-01,,,1.0000000000000000e-02,1.7000000000000001e-02,1.6700000000000001e-01,
1.4490000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","10/28/02 00:00:00","10/28/02 00:00:00",,,2.3200000000000001e-01,,,5.0000000000000003e-02,1.6000000000000000e-02,1.6600000000000001e-01,
1.4500000000000000e+03,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","10/28/02 00:00:00","10/28/02 00:00:00",,,2.6200000000000001e-01,,,7.5999999999999998e-02,1.9000000000000000e-02,1.6700000000000001e-01,
1.4510000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","10/28/02 00:00:00","10/28/02 00:00:00",,,2.4399999999999999e-01,,,5.2999999999999999e-02,2.1999999999999999e-02,1.6900000000000001e-01,
1.4520000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","10/28/02 00:00:00","10/28/02 00:00:00",,,1.8800000000000000e-01,,,3.5000000000000003e-02,2.3000000000000000e-02,1.3000000000000000e-01,
1.4530000000000000e+03,"16th St.","AZ Canal at 16th Street","srp","az canal @ 16th st.","10/28/02 00:00:00","10/28/02 00:00:00",,,2.4600000000000000e-01,,,2.5000000000000001e-02,2.5999999999999999e-02,1.9500000000000001e-01,
1.4540000000000000e+03,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","10/28/02 00:00:00","10/28/02 00:00:00",,,5.6000000000000005e-01,,,2.4900000000000000e-01,1.2100000000000000e-01,1.9000000000000000e-01,
1.4550000000000000e+03,"19th Av.","AZ Canal at 19th Av.","srp","az canal @ 19th av.","10/28/02 00:00:00","10/28/02 00:00:00",,,2.0999999999999999e-01,,,1.6000000000000000e-02,2.0000000000000000e-02,1.7399999999999999e-01,
1.4560000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","10/28/02 00:00:00","10/28/02 00:00:00",,,2.1199999999999999e-01,,,1.4999999999999999e-02,2.1999999999999999e-02,1.7499999999999999e-01,
1.4570000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","10/28/02 00:00:00","10/28/02 00:00:00",,,4.1399999999999998e-01,,,2.7300000000000002e-01,3.1000000000000000e-02,1.1000000000000000e-01,
1.4580000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","10/28/02 00:00:00","10/28/02 00:00:00",,,2.0999999999999999e-01,,,3.9000000000000000e-02,2.4000000000000000e-02,1.4699999999999999e-01,
1.4590000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","10/28/02 00:00:00","10/28/02 00:00:00",,,1.4199999999999999e-01,,,3.6999999999999998e-02,2.3000000000000000e-02,8.2000000000000003e-02,
1.4600000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","10/28/02 00:00:00","10/28/02 00:00:00",,,2.2600000000000001e-01,,,1.4999999999999999e-02,4.2000000000000003e-02,1.6900000000000001e-01,
1.4610000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","10/28/02 00:00:00","10/28/02 00:00:00",,,3.0199999999999999e-01,,,5.2999999999999999e-02,4.5999999999999999e-02,2.0300000000000001e-01,
1.4620000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","10/28/02 00:00:00","10/28/02 00:00:00",,,7.1599999999999997e-01,,,6.1399999999999999e-01,1.7000000000000001e-02,8.5000000000000006e-02,
1.4630000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","10/28/02 00:00:00","10/28/02 00:00:00",,,2.5400000000000000e+00,,,2.5920000000000001e+00,1.0999999999999999e-02,-6.3000000000000000e-02,
1.4640000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","10/28/02 00:00:00","10/28/02 00:00:00",,,2.5059999999999998e+00,,,2.5800000000000001e+00,4.0000000000000001e-02,-1.1400000000000000e-01,
1.4650000000000000e+03,"R2A","Lake Pleasant integrated sample","cap","pleasant-epi","10/30/02 00:00:00","10/30/02 00:00:00",,,3.4200000000000003e-01,,,1.7999999999999999e-02,3.3000000000000002e-02,2.9099999999999998e-01,
1.4660000000000000e+03,"R2B","Lake Pleasant integrated sample","cap","pleasant-hypo","10/30/02 00:00:00","10/30/02 00:00:00",,,5.2600000000000002e-01,,,8.9999999999999993e-03,1.8200000000000000e-01,3.3500000000000002e-01,
1.4670000000000000e+03,"R6A","Bartlett Reservoir near outlet","verde","bartlett-epi","10/30/02 00:00:00","10/30/02 00:00:00",,,2.6000000000000001e-01,,,3.0000000000000001e-03,1.9000000000000000e-02,2.3799999999999999e-01,
1.4680000000000000e+03,"R6B","Bartlett Reservoir near outlet","verde","bartlett-hypo","10/30/02 00:00:00","10/30/02 00:00:00",,,2.6200000000000001e-01,,,0.0000000000000000e+00,3.2000000000000001e-02,2.3000000000000001e-01,
1.4690000000000000e+03,"R9A","Saguaro Lake near inlet","srp","saguaro-epi","10/30/02 00:00:00","10/30/02 00:00:00",,,2.8999999999999998e-01,,,2.0000000000000000e-03,2.5999999999999999e-02,2.6300000000000001e-01,
1.4700000000000000e+03,"R9A-Dup","Saguaro Lake near inlet","srp","saguaro-epi","10/30/02 00:00:00","10/30/02 00:00:00",,,4.1199999999999998e-01,,,3.0000000000000001e-03,3.4000000000000002e-02,3.7500000000000000e-01,
1.4710000000000000e+03,"R9B","Saguaro Lake near inlet","srp","saguaro-hypo","10/30/02 00:00:00","10/30/02 00:00:00",,,5.8999999999999997e-01,,,5.0000000000000001e-03,5.2999999999999999e-02,5.3200000000000003e-01,
1.4720000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","11/04/02 00:00:00","11/04/02 00:00:00",,,2.7800000000000002e-01,,,3.9000000000000000e-02,3.1000000000000000e-02,2.0899999999999999e-01,
1.4730000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","11/04/02 00:00:00","11/04/02 00:00:00",,,1.8200000000000000e-01,,,2.9999999999999999e-02,1.4999999999999999e-02,1.3700000000000001e-01,
1.4740000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","11/04/02 00:00:00","11/04/02 00:00:00",,,2.2800000000000001e-01,,,6.0000000000000001e-03,1.7000000000000001e-02,2.0499999999999999e-01,
1.4750000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","11/04/02 00:00:00","11/04/02 00:00:00",,,1.7399999999999999e-01,,,8.0000000000000002e-03,3.5000000000000003e-02,1.3100000000000001e-01,
1.4760000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","11/04/02 00:00:00","11/04/02 00:00:00",,,2.3999999999999999e-01,,,2.0000000000000000e-03,2.0000000000000000e-02,2.1800000000000000e-01,
1.4770000000000000e+03,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","11/04/02 00:00:00","11/04/02 00:00:00",,,2.0799999999999999e-01,,,8.0000000000000002e-03,2.5000000000000001e-02,1.7499999999999999e-01,
1.4780000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","11/04/02 00:00:00","11/04/02 00:00:00",,,1.9000000000000000e-01,,,0.0000000000000000e+00,1.7999999999999999e-02,1.7199999999999999e-01,
1.4790000000000000e+03,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","11/04/02 00:00:00","11/04/02 00:00:00",,,2.4399999999999999e-01,,,1.6000000000000000e-02,4.2999999999999997e-02,1.8500000000000000e-01,
1.4800000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","11/04/02 00:00:00","11/04/02 00:00:00",,,2.5600000000000001e-01,,,5.0000000000000003e-02,2.0000000000000000e-02,1.8600000000000000e-01,
1.4810000000000000e+03,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","11/04/02 00:00:00","11/04/02 00:00:00",,,3.1200000000000000e-01,,,1.0500000000000000e-01,2.7000000000000000e-02,1.7999999999999999e-01,
1.4820000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","11/04/02 00:00:00","11/04/02 00:00:00",,,2.6800000000000002e-01,,,6.6000000000000003e-02,3.5999999999999997e-02,1.6600000000000001e-01,
1.4830000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","11/04/02 00:00:00","11/04/02 00:00:00",,,2.2000000000000000e-01,,,8.9999999999999997e-02,2.4000000000000000e-02,1.0600000000000000e-01,
1.4840000000000000e+03,"16th St.","AZ Canal at 16th Street","srp","az canal @ 16th st.","11/04/02 00:00:00","11/04/02 00:00:00",,,2.7000000000000002e-01,,,6.7000000000000004e-02,3.1000000000000000e-02,1.7199999999999999e-01,
1.4850000000000000e+03,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","11/04/02 00:00:00","11/04/02 00:00:00",,,2.5000000000000000e-01,,,4.9000000000000002e-02,2.1999999999999999e-02,1.7899999999999999e-01,
1.4860000000000000e+03,"19th Av.","AZ Canal at 19th Av.","srp","az canal @ 19th av.","11/04/02 00:00:00","11/04/02 00:00:00",,,2.3400000000000001e-01,,,3.2000000000000001e-02,2.9999999999999999e-02,1.7199999999999999e-01,
1.4870000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","11/04/02 00:00:00","11/04/02 00:00:00",,,2.2800000000000001e-01,,,2.8000000000000001e-02,2.8000000000000001e-02,1.7199999999999999e-01,
1.4880000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","11/04/02 00:00:00","11/04/02 00:00:00",,,,,,,,,
1.4890000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","11/04/02 00:00:00","11/04/02 00:00:00",,,2.3400000000000001e-01,,,2.0000000000000000e-02,2.1999999999999999e-02,1.9200000000000000e-01,
1.4900000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","11/04/02 00:00:00","11/04/02 00:00:00",,,1.9200000000000000e-01,,,2.8000000000000001e-02,2.8000000000000001e-02,1.3600000000000001e-01,
1.4910000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","11/04/02 00:00:00","11/04/02 00:00:00",,,2.8599999999999998e-01,,,8.5999999999999993e-02,4.7000000000000000e-02,1.5300000000000000e-01,
1.4920000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","11/04/02 00:00:00","11/04/02 00:00:00",,,2.4399999999999999e-01,,,7.5999999999999998e-02,3.6999999999999998e-02,1.3100000000000001e-01,
1.4930000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","11/04/02 00:00:00","11/04/02 00:00:00",,,1.0640000000000001e+00,,,9.6199999999999997e-01,2.9000000000000001e-02,7.2999999999999995e-02,
1.4940000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","11/04/02 00:00:00","11/04/02 00:00:00",,,1.8720000000000001e+00,,,1.8400000000000001e+00,2.0000000000000000e-02,1.2000000000000000e-02,
1.4950000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","11/04/02 00:00:00","11/04/02 00:00:00",,,1.7480000000000000e+00,,,1.7860000000000000e+00,7.0000000000000001e-03,-4.4999999999999998e-02,
1.4960000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","11/12/02 00:00:00","11/12/02 00:00:00",,,3.6799999999999999e-01,,,1.7399999999999999e-01,2.5000000000000001e-02,1.6900000000000001e-01,
1.4970000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","11/12/02 00:00:00","11/12/02 00:00:00",,,2.8599999999999998e-01,,,1.5200000000000000e-01,4.0000000000000001e-03,1.3000000000000000e-01,
1.4980000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","11/12/02 00:00:00","11/12/02 00:00:00",,,3.1600000000000000e-01,,,1.0700000000000000e-01,4.0000000000000001e-02,1.6900000000000001e-01,
1.4990000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","11/12/02 00:00:00","11/12/02 00:00:00",,,1.7000000000000001e-01,,,1.0000000000000000e-02,3.5000000000000003e-02,1.2500000000000000e-01,
1.5000000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","11/12/02 00:00:00","11/12/02 00:00:00",,,2.3799999999999999e-01,,,5.6000000000000001e-02,3.5000000000000003e-02,1.4699999999999999e-01,
1.5010000000000000e+03,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","11/12/02 00:00:00","11/12/02 00:00:00",,,2.3000000000000001e-01,,,6.0999999999999999e-02,2.9999999999999999e-02,1.3900000000000001e-01,
1.5020000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","11/12/02 00:00:00","11/12/02 00:00:00",,,1.7199999999999999e-01,,,6.0000000000000001e-03,2.1000000000000001e-02,1.4499999999999999e-01,
1.5030000000000000e+03,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","11/12/02 00:00:00","11/12/02 00:00:00",,,1.7399999999999999e-01,,,5.0000000000000001e-03,1.4999999999999999e-02,1.5400000000000000e-01,
1.5040000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","11/12/02 00:00:00","11/12/02 00:00:00",,,2.2200000000000000e-01,,,4.9000000000000002e-02,2.0000000000000000e-02,1.5300000000000000e-01,
1.5050000000000000e+03,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","11/12/02 00:00:00","11/12/02 00:00:00",,,2.3599999999999999e-01,,,6.7000000000000004e-02,2.1000000000000001e-02,1.4799999999999999e-01,
1.5060000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","11/12/02 00:00:00","11/12/02 00:00:00",,,2.7400000000000002e-01,,,6.6000000000000003e-02,3.1000000000000000e-02,1.7699999999999999e-01,
1.5070000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","11/12/02 00:00:00","11/12/02 00:00:00",,,2.1600000000000000e-01,,,8.7999999999999995e-02,2.7000000000000000e-02,1.0100000000000001e-01,
1.5080000000000000e+03,"16th St.","AZ Canal at 16th Street","srp","az canal @ 16th st.","11/12/02 00:00:00","11/12/02 00:00:00",,,2.4800000000000000e-01,,,6.0999999999999999e-02,1.9000000000000000e-02,1.6800000000000001e-01,
1.5090000000000000e+03,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","11/12/02 00:00:00","11/12/02 00:00:00",,,2.4199999999999999e-01,,,6.2000000000000000e-02,2.7000000000000000e-02,1.5300000000000000e-01,
1.5100000000000000e+03,"19th Av.","AZ Canal at 19th Av.","srp","az canal @ 19th av.","11/12/02 00:00:00","11/12/02 00:00:00",,,4.4200000000000000e-01,,,2.3699999999999999e-01,2.7000000000000000e-02,1.7799999999999999e-01,
1.5110000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","11/12/02 00:00:00","11/12/02 00:00:00",,,1.0320000000000000e+00,,,8.6099999999999999e-01,2.0000000000000000e-02,1.5100000000000000e-01,
1.5120000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","11/12/02 00:00:00","11/12/02 00:00:00",,,,,,,,,
1.5130000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","11/12/02 00:00:00","11/12/02 00:00:00",,,2.2400000000000000e-01,,,4.2000000000000003e-02,2.8000000000000001e-02,1.5500000000000000e-01,
1.5140000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","11/12/02 00:00:00","11/12/02 00:00:00",,,,,,,,,
1.5150000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","11/12/02 00:00:00","11/12/02 00:00:00",,,3.0399999999999999e-01,,,9.5000000000000001e-02,3.2000000000000001e-02,1.7699999999999999e-01,
1.5160000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","11/12/02 00:00:00","11/12/02 00:00:00",,,2.6600000000000001e-01,,,7.8000000000000000e-02,3.3000000000000002e-02,1.5500000000000000e-01,
1.5170000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","11/12/02 00:00:00","11/12/02 00:00:00",,,5.4600000000000004e-01,,,3.5299999999999998e-01,5.1999999999999998e-02,1.4099999999999999e-01,
1.5180000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","11/12/02 00:00:00","11/12/02 00:00:00",,,2.0339999999999998e+00,,,2.0219999999999998e+00,1.7000000000000001e-02,-5.0000000000000001e-03,
1.5190000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","11/12/02 00:00:00","11/12/02 00:00:00",,,2.1200000000000001e+00,,,2.0659999999999998e+00,1.0000000000000000e-02,4.3999999999999997e-02,
